id,picture,name,price,authority,date,controller,articleViolated,type,source,summary
1097,https://www.privacyaffairs.com/wp-content/uploads/2019/10/denmark.svg,Denmark,6700,Danish Data Protection Authority (Datatilsynet),08/11/2022,Lolland Municipality,Art. 32 GPDR,Failure to implement sufficient measures to ensure information,,"The Danish DPA has fined the Lolland municipality with EUR 6,700. The municipality had apparently reported a data breach to the DPA in accordance with Art. 33 GDPR. One of the employees of the municipality had their work phone stolen. This phone was used by the employee to access the work email account, which included the names of citizens, social security numbers, and their health data. During the investigation, the DPA discovered that this phone wasn’t protected by a password. This made it possible for anyone to access the information on the phone. The DPA concluded that this incident had clearly occurred due to the municipality’s failure to implement the required organizational and technical measures that would protect the data subjects’ personal data. At the very least, the municipality should have made sure that each employee has secured their phone with a password."
1098,https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg,Romania,1000,Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP),08/09/2022,Wabag Water Services SRL,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 6 GDPR",Failure to comply with data processing principles,,"The Romanian DPA has fined Wabag Water Services SRL with EUR 1,000. One of the company’s employees had complained to the DPA that their employer had processed their personal data without their consent, for the purpose of booking and registering a Covid-19 vaccination appointment."
1099,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,600,Spanish Data Protection Authority (AEPD),08/03/2022,Private individual ,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with lawful basis for data processing,,"The Spanish DPA (also known as AEPD) has fined a private individual with EUR 600. The data controller had apparently installed several video surveillance cameras that also covered the public space, among other things. The DPA concluded that this was a violation of the principle of data minimization. Furthermore, the data controller did not properly inform the data subjects about the processing of this data through the CCTV system, violating its duty to inform."
1100,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,9000,Spanish Data Protection Authority (AEPD),09/05/2022,"Prodesspa Decoratius i Pintures, S.L.",Art. 6 GDPR,Non-compliance with lawful basis for data processing,,"The Spanish DPA has fined Prodesspa Decoratius i Pintures, S.L. with EUR 9,000. One of the company’s former employees had complained to the DPA about the company’s unlawful disclosure of their personal data to a credit reporting agency. The original fine of EUR 15,000 was reduced to EUR 9,000 because of admission of responsibility and voluntary payment."
1101,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Niedersachsen,01/01/2021,Company,"Art. 25 GDPR, Art. 32 GDPR",Failure to implement sufficient measures to ensure information,,"The German DPA has fined a company with EUR unknown. This company had stored telecommunications hardware (server and backup technology) in one of its bathrooms. The server cabinet served as a changing table, and did not have an intact lock."
1102,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Unknown,Art. 32 GDPR,Failure to implement sufficient measures to ensure information,,The camera images of a store had been distributed without the knowledge and intention of the data controller because of a faulty configuration. This distribution involves the recordings of employees and those of customers.
1103,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Private individual,Art. 6 GDPR,Non-compliance with lawful basis for data processing,,"A private individual received nineteen fines between EUR 100 and EUR 1,000 due to unlawful use of a dashcam."
1104,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Private individual ,Art. 5 (1) c) GDPR,Failure to comply with data processing principles,,"A private individual had installed several video surveillance cameras that also covered the public space, among other things."
1105,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,180,Spanish Data Protection Authority (AEPD),08/12/2021,Private individual ,Art. 5 (1) c) GDPR,Failure to comply with data processing principles,,"The Spanish DPA (also known as AEPD) has fined a private individual with EUR 180 because the data controller had installed several video surveillance cameras that captured the public space, among other things. The DPA concluded that this was a violation of the principle of data minimization."
1106,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Private individual,Unknown,Unknown,,"One of the residents of a residential building had unlawfully made video recordings that covered, among other things, parts of the jointly used inner courtyard."
1107,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Private individual,Unknown,Unknown,,A private individual had taken secret video recordings during a court hearing using their mobile phone.
1108,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Physician,Art. 32 GDPR,Failure to implement sufficient measures to ensure information,,A physician’s office had disposed of the patient records in a waste paper contained that was used by several offices.
1109,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Gym owner,Unknown,Unknown,,The gym owner had apologized for the late opening of his gym but also shifted responsibility to an employee who was named. This resulted in the data subject’s personal data being unlawfully disclosed.
1110,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Physician,Art. 32 GDPR,Failure to implement sufficient measures to ensure information,,A physician had stored patient records in an open carport instead of a locked room.
1111,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Unknown,Unknown,Unknown,,One of the employees of a Covid test center had used a subject’s phone number to contact them privately.
1112,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0,Data Protection Authority of Saxony,01/01/2021,Bank employee,Unknown,Unknown,,One of the bank’s employees had constantly accessed the bank account of a bank customer for private purposes over a year.
1113,https://www.privacyaffairs.com/wp-content/uploads/2019/10/germany.svg,Germany,0, Data Protection Authority of Hessen,01/01/2021,Restaurant,"Art. 24 GDPR, Art. 32 GDPR",Failure to implement sufficient measures to ensure information,,"A restaurant had improperly disposed of 120 completed guest registration forms used for contact tracing purposes during the Covid-19 pandemic. They were dumped in a publicly-accessible dumpster. During the investigation, the DPA also discovered that during its operation, the restaurant had failed to implement sufficient safeguard to protect the data processed through the guest registration process. For instance, the completed guest registration forms had been kept in an adjoining room that was accessible to all employees without any special security measures in place."
